article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
65,News Online Today,News Online Today,aggregator,GASTECH ADOPTS NEW LOGO,,2009/05/16,2009-05-16,ok,"CENTRUM, Tethys",87,GAStech|Sten Sanjorge,protest|security,3,"With great fanfare GAStech International's President and CEO Sten Sanjorge, Jr. spoke of the new logo - a tri-part blue flame - that is reminiscent of a leaf to ""help position GAStech and its products as a clean fuel alternative."" This...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/65.txt
810,The Tulip,The Tulip,derivative_international,GASTECH APPROVE NEW EMBLEM,,2009/05/16,2009-05-16,ok,"CENTRUM, Tethys",277,GAStech|Government|Sten Sanjorge|Abila,environment|protest|security,2|3,"With large fanfare international President and CEO Sten Sanjorge Jr. of GAStech, revealed the new emblem of the company, a part of the rebranding process of the company. During the press conference Sanjorge Jr. spoke of the new emblem -...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Tulip/810.txt
560,The Light of Truth,The Light of Truth,derivative_international,GASTECH ADOPTS NEW LOGO,,2009/05/17,2009-05-17,ok,"CENTRUM, Tethys",294,GAStech|Government|Sten Sanjorge|Abila,environment|protest|security,2|3,"With international president and CEO Sten Sanjorge Jr. of GAStech and a large brass band, the new logo of the company indicated, part of the process rebranding of the company. During the press conference, Sten Sanjorge Jr. said the new...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Light of Truth/560.txt
826,The General Post,The General Post,primary_local,GASTECH ADOPTS NEW STANDARD,,2009/05/17,2009-05-17,ok,"CENTRUM, Tethys",304,GAStech|Government|Sten Sanjorge|Abila,environment|protest,2|3,"International president and CEO Sten Sanjorge Jr., with great fanfare, revealed the new standard of the company, leaves from the process rebranding of the company. During the press conference Sanjorge, ray of the new standard - a blue...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The General Post/826.txt
73,Homeland Illumination,Homeland Illumination,primary_local,ELIAN KAREL DEAD IN KRONOS JAIL,Petrus Gerhard,19 June 2009,2009-06-19,ok,"ABILA, Kronos",264,GAStech|POK|Elian Karel|Elodis|Abila,protest|business|security|legal,1|2|3,"Elian Karel, age 28, died Friday while unlawfully incarcerated at the Abila City Prison. Karel was being held on fraudulent tax evasion charges after his arrest on March 12 earlier this year. His attorney, Michale Kraft made the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/73.txt
185,The Abila Post,The Abila Post,primary_local,SPONTANEOUS PROTESTS ERUPT AROUND ABILA,,20 June 2009,2009-06-20,ok,"ABILA, Kronos",180,POK|Government|Elian Karel|Elodis|Abila,environment|protest|business|security,1|2|3,"Protests erupted around the Kronos government buildings, downtown, and elsewhere around Abila eventually escalating into riots and violence. The activists are protesting the death yesterday of Elian Karel, a Protector of Kronos (POK)...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/185.txt
445,The Wrap,The Wrap,derivative_international,ELIAN KAREL DEAD IN PRISON KRONOS,,2009/06/20,2009-06-20,ok,"ABILA, Kronos",272,GAStech|POK|Elian Karel|Elodis|Abila,protest|business|security|legal,1|2|3,"Elian Karel, age 28, died Friday whereas illegitimate incarcerated at the prison of the city Abila. Karel were in former days kept on the year on fraudulent tax avoidance charges after its arrest on 12 March. Its solicitor, Michale Kraft...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/445.txt
554,All News Today,All News Today,aggregator,ELIAN KAREL DEAD IN KRONOS JAIL,,2009/06/20,2009-06-20,ok,"ABILA, Kronos",198,GAStech|POK|Elian Karel|Elodis|Abila,protest|business|security|legal,1|2|3,"Elian Karel, age 28, died Friday while unlawfully incarcerated at the Abila City Prison. A Protectors of Kronos official made the following statment: ""Karel was being held on fraudulent tax evasion charges after his arrest on March 12...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/All News Today/554.txt
623,Kronos Star,Kronos Star,primary_local,Protest Turns Violent in Abila,Marcella Trapani,20 June 2009,2009-06-20,ok,"ABILA, Kronos",186,POK|Government|Elian Karel|President Kapelou|Abila,protest|business|security,1|3,"A rally of hundreds of protestors allied with the ""Protectors of Kronos"" movement turned to violence today as angry activists vented their displeasure on the innocent citizens of Abila after hearing the news of POK leader Elian Karel's...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/623.txt
95,News Online Today,News Online Today,aggregator,ELIAN KAREL DEAD IN KRONOS JAIL,,2009/06/20,2009-06-20,ok,"ABILA, Kronos",76,POK|Elian Karel|Abila,security,3,"Elian Karel, age 28, died Friday while unlawfully incarcerated at the Abila City Prison. He was expecting to be released in the next few days and return to his work with the Protectors of Kronos, and was excited to continue the Protectors...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/95.txt
14,News Online Today,News Online Today,aggregator,Protest Turns Violent in Abila,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",72,POK|Elian Karel|Abila,protest,3,"A rally of hundreds of protestors allied with the ""Protectors of Kronos"" movement turned to violence today as angry activists vented their displeasure on the innocent citizens of Abila after hearing the news of POK leader Elian Karel's...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/14.txt
162,The Guide,The Guide,derivative_international,The protest gives violent return in Abila,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",220,POK|Government|Elian Karel|President Kapelou|Abila,protest|security,3,"A meeting of hundreds of protestors allied with ""protectors the movement of Kronos"" given return to the violence today as the angry activists expressed their displeasure in the innocent citizens of Abila after hearing the news of the death...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/162.txt
191,Athena Speaks,Athena Speaks,primary_local,THE SPONTANEOUS PROTESTS BURST AROUND ABILA,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",208,POK|Government|Elodis|Abila,environment|protest|business|legal,1|2|3,"the protests burst around the buildings of government of Kronos, the center town, and elsewhere around Abila climbing thereafter in riots and violence. The activists protest yesterday the death of Elan Carol, a guard of activist of Kronos...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/191.txt
20,The Truth,The Truth,derivative_international,Protest becomes violent in Abila,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",189,POK|Government|Elian Karel|President Kapelou|Abila,protest|business|security,1|3,A collection of hundreds of protestors which is united with the guards of movement Kronos which is twisted today to violence since the angry activists their dissatisfaction on the innocent citizens of Abila after hearing the news of POK...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/20.txt
204,News Online Today,News Online Today,aggregator,SPONTANEOUS PROTESTS ERUPT AROUND ABILA,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",59,Government|Elian Karel|Elodis|Abila,environment|protest,2|3,"Protests erupted around the Kronos government buildings, downtown, and elsewhere around Abila eventually escalating into riots and violence. A unifying theme of the protesters was the chanted slogans including ""Justice for Elian"" in...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/204.txt
269,Daily Pegasus,Daily Pegasus,primary_local,ELIAN KAREL DIED IN KRONOS JAIL,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",289,GAStech|POK|Elian Karel|Elodis|Abila,environment|protest|security|legal,2|3,"Elian Karel, age 28, died Friday whereas incarcerated illegally in the prison of the city of Abila. Karel was jailed in fraudulent charges of the fiscal evasion after its halting the 12 of March earlier this year. His lawyer, Michale Kraft...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/269.txt
309,Worldwise,Worldwise,derivative_international,The protest turns violent one in Abila,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",207,POK|Government|Elian Karel|President Kapelou|Abila,protest|business|security|legal,1|3,"A gathering of the hundreds of protestateurs combined with ""guards the movement of Kronos"" turned to violence today as the annoyed activists exhaled their dissatisfaction on the innocent citizens with Abila after having heard the news of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/309.txt
357,The Orb,The Orb,derivative_international,ELIAN KAREL DIED IN PRISON OF KRONOS,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",280,GAStech|POK|Elian Karel|Elodis|Abila,protest|business|security|legal,1|2|3,"Elian Karel, age 28, died Friday while illegally imprisoned with the prison of town of Abila. Karel was held on the fraudulent expenses of tax avoidance after its arrest on March 12 earlier this year. Its agent, Michale Kraft made the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/357.txt
454,News Online Today,News Online Today,aggregator,LEADERSHIP CHANGE FOR POK,,21 June 2009,2009-06-21,ok,"ABILA, Kronos",30,POK|Elian Karel,security,3,"Following the unexpected death of Elian Karel, Silvia Marek has taken over the leadership role of the Protectors of Kronos. Elian Karel died while in police custody on 19 June.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/454.txt
745,Central Bulletin,Central Bulletin,primary_local,SPONTANEOUS PROTESTS ERUPT AROUND ABILA,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",131,POK|Government|Elian Karel|Elodis|Abila,environment|protest|business|security,1|2|3,"Protests erupted around the Kronos government buildings, downtown, and elsewhere around Abila eventually escalating into riots and violence. The activists are protesting the death yesterday of Elian Karel, a Protector of Kronos (POK)...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Central Bulletin/745.txt
801,News Desk,News Desk,aggregator,THE SPONTANEOUS PROTESTS BURST ROUND ABILA SEPARATELY,,2009/06/21,2009-06-21,ok,"ABILA, Kronos",189,POK|Government|Elian Karel|Elodis|Abila,environment|protest|business|security,1|2|3,"The protests burst around the Kronos government bldg. separately, the city in, and elsewhere round Abila which babbles eventually in and violence increase. The activists protest death yesterday of Elian Karel, a guard of the activist...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/801.txt
155,News Online Today,News Online Today,aggregator,Profile:  Elian Karel,,2009/06/22,2009-06-22,ok,,93,GAStech|POK|Government|Elian Karel|Abila,protest|security,2|3,"<<deleted image of Elian Karel speaking at a rally in Abila>> Voice of protest for some, popularist demagogue for others, Protectors of Kronos leader Elian Karel became a martyr and a rallying point for some; Resurrecting the embers of the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/155.txt
24,International Times,International Times,derivative_international,Profile:  Elian Karel,,22 June 2009,2009-06-22,ok,,305,GAStech|POK|Government|Elian Karel|Sten Sanjorge|Abila,environment|protest|security,2|3,"<<deleted image of Elian Karel speaking at a rally in Abila>> Voice of protest for some, popularist demagogue for others, Protectors of Kronos leader Elian Karel became a martyr and a rallying point for some; a figure of disdain and...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International Times/24.txt
353,World Source,World Source,derivative_international,Profile:  Elian Karel,,2009/06/22,2009-06-22,ok,,221,GAStech|POK|Government|Elian Karel|Abila,environment|protest|security,2|3,"<<deleted image of Elian Karel speaking at a rally in Abila>> Voice of protest for some, popularist demagogue for others, Protectors of Kronos leader Elian Karel became a martyr and a rallying point for some; a figure of disdain and...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/World Source/353.txt
385,The Explainer,The Explainer,derivative_international,THE SPONTANEOUS PROTESTS ENTER ERUPTION AROUND ABILA,,2009/06/22,2009-06-22,ok,"ABILA, Kronos",217,POK|Government|Elian Karel|Elodis|Abila,environment|protest|security,2|3,"The protests entered eruption around the buildings of the government of Kronos, towards downtown, and another part around Abila that extended possible in uproars and violence. The activists are protesting the death yesterday of Elian...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/385.txt
149,World Journal,World Journal,derivative_international,Profile:  Elian Karel,,2009/06/23,2009-06-23,ok,,340,GAStech|POK|Government|Elian Karel|Sten Sanjorge|Abila,environment|protest,2|3,"<<deleted the image of Elian Karel speaking with a gathering in Abila>> The voice of the protest for some, the demagogue of popularist for others, guards of the Chief Elian Karel of Kronos became a gathering martyrdom and point for some; a...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/World Journal/149.txt
268,The Continent,The Continent,derivative_international,Profile:  Elian Karel,,2009/06/23,2009-06-23,ok,,319,GAStech|POK|Government|Elian Karel|Sten Sanjorge|Abila,environment|protest|security,2|3,"<<deleted picture of Elian Karel speaking at a collection in Abila>> The voice of protest what, populist demagogue became others, guards of Kronos LEADER Elian Karel a martyr and collecting point for what; a figure of contempt and the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Continent/268.txt
387,Everyday News,Everyday News,primary_local,Profile:  Elian Karel,,2009/06/23,2009-06-23,ok,,341,GAStech|POK|Government|Elian Karel|Sten Sanjorge|Abila,environment|protest|security,2|3,"<<deleted the image of Elian Karel that spoke in a meeting in Abila>> The voice of the protest for some, demagog for others, protective of popularist of the leader Elian Karel de Kronos became martyr and a point of the meeting for some; a...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Everyday News/387.txt
566,News Online Today,News Online Today,aggregator,NO PROGRESS ON INVESTIGATION OF POK LEADER DEATH,,12 August 2009,2009-08-12,ok,"ABILA, Kronos",72,POK|Elian Karel,security,3,When the official coroners report was released last month about the death of POK leader Elian Karel there was no mention of the wounds observed on Karels body by eyewitnesses. The official cause of death is sudden cardiac arrest. It...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/566.txt
180,World Journal,World Journal,derivative_international,The race of boat stopped before starting,,2010/03/05,2010-03-05,ok,,326,Government|President Kapelou|Abila,protest,3,"10th Kapalou cup was given to later less than one hour before it was due to the beginning after the capsized presidential ship and is descended. It is the first incident of its kind in the history of the famous race of boat of the world,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/World Journal/180.txt
242,The Continent,The Continent,derivative_international,Race of the boat stopped before starting,,2010/03/05,2010-03-05,ok,,303,Government|President Kapelou|Abila,protest,3,"The head of 10th Kapalou has been postponed less than hour before it had after the presidential capped box ship start and decreased. It is the first incident of its type in the history of the world famous boat race, in which hurries of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Continent/242.txt
812,The Abila Post,The Abila Post,primary_local,ANNIVERSARY OF PROTESTS,,13June 2010,2010-06-13,ok,"ABILA, Kronos",176,POK|Government|Elian Karel|Abila,protest,3,"Last year spontaneous protests and riots broke out around Abila in response to the death of Elian Karel, a Protectors of Kronos (POK) activist. Officials fear a repeat of last year's violent activities around the city on the upcoming...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/812.txt
334,The Explainer,The Explainer,derivative_international,ANNIVERSARY OF PROTESTS,,2010/06/14,2010-06-14,ok,"ABILA, Kronos",199,POK|Government|Elian Karel|Abila,protest|business|security,1|3,"The spontaneous protests and uproars the last year exploded around Abila in answer to the death of Elian Karel, the protectors of the activist of Kronos (POK). The civil employees fear a repetition of the violent activities of the year...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/334.txt
34,Central Bulletin,Central Bulletin,primary_local,ANNIVERSARY OF PROTESTS,,2010/06/14,2010-06-14,ok,"ABILA, Kronos",138,POK|Government|Elian Karel|Abila,protest,3,"Last year spontaneous protests and riots broke out around Abila in response to the death of Elian Karel, a Protectors of Kronos (POK) activist. Officials fear a repeat of last year's violent activities around the city on the upcoming...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Central Bulletin/34.txt
378,News Online Today,News Online Today,aggregator,ANNIVERSARY OF PROTESTS,,2010/06/14,2010-06-14,ok,"ABILA, Kronos",58,POK|Government|Elian Karel|Abila,protest,3,"Last year spontaneous protests and riots broke out around Abila in response to the death of Elian Karel, a Protectors of Kronos (POK) activist. Hagar Awelon, a shop-owner in Siopa district of Abila heavily impacted by last year's events,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/378.txt
190,News Desk,News Desk,aggregator,ANNIVERSARY OF PROTESTS,,2010/06/15,2010-06-15,ok,"ABILA, Kronos",180,POK|Government|Elian Karel|Abila,protest|security,3,"Previous year the spontaneous protests and babble around Abila in reply to the death of Elian Karel from, guards of the activist Kronos (of POK). The civil servants fear a recurrence of the violent activities of previous year around the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/190.txt
405,Athena Speaks,Athena Speaks,primary_local,BIRTHDAY OF THE PROTESTS,,2010/06/15,2010-06-15,ok,"ABILA, Kronos",198,POK|Government|Abila,protest,3,"The spontaneous protests and riots last year burst around Abila in answer to died of Elan Carol, of the guards of activist of Kronos (POK). The civils servant fear a repetition of the violent activities of last year around the city on the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/405.txt
286,News Online Today,News Online Today,aggregator,"IN REMEMBRANCE:  THE DEATH OF ELIAN KAREL, A YEAR LATER",,2010/06/19,2010-06-19,ok,"ABILA, Kronos",75,Elian Karel,,,"One year ago today a young man in search of a brighter future for his countrymen died in a cold, cement prison. Instead, sometime in the early morning hours of 19 June, Elian Karel died with injuries inexplicable with the official cause of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/286.txt
770,Homeland Illumination,Homeland Illumination,primary_local,"IN REMEMBRANCE:  THE DEATH OF ELIAN KAREL, A YEAR LATER",Petrus Gerhard,19 June 2010,2010-06-19,ok,"ABILA, Kronos",225,POK|Government|Elian Karel|Abila,environment|business|security,1|2|3,"One year ago today a young man in search of a brighter future for his countrymen died in a cold, cement prison. He was attended only by apathetic guards who had been charged with detaining him pending an investigation for tax fraud....",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/770.txt
475,The Abila Post,The Abila Post,primary_local,GOVERNMENT RESPONDS TO ANOTHER ROUND OF PROTESTS,,20 June 2010,2010-06-20,ok,"ABILA, Kronos",156,POK|Government|Abila,protest|security,3,Protesters aligned with the Protectors of Kronos (POK) activist group surrounded government buildings chanting and carry images of their so-called martyrs. Kronos government security forces in concert with Abila police suppressed the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/475.txt
508,Kronos Star,Kronos Star,primary_local,POK Protest at Abila Police Headquarters,Marcella Trapani,20 June 2010,2010-06-20,ok,"ABILA, Kronos",262,POK|Elian Karel|Abila,protest|security,3,"A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning. The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year. POK supporters...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/508.txt
158,The Wrap,The Wrap,derivative_international,"IN MEMORY:  THE DEATH OF ELIAN KAREL, A LATER YEAR",,2010/06/21,2010-06-21,ok,"ABILA, Kronos",244,POK|Government|Elian Karel|Abila,protest|business|security,1|3,"One year suffered young people died today in search of a rosier future for its compatriots in cold, cement prison. He was attended only by apathetic guards which had been charged with holding him awaiting a research for tax fraud. In place...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/158.txt
257,Daily Pegasus,Daily Pegasus,primary_local,"IN REMEMBRANCE:  THE DEATH OF ELIAN KAREL, A YEAR LATER",,2010/06/21,2010-06-21,ok,"ABILA, Kronos",243,POK|Government|Elian Karel|Abila,environment|business|security,1|2|3,"A young man in search of a more shining future for his died countrymen does today of the year in a cold, prison of the cement. The protectors he only took care of apathetic it that they had been loaded with stopping it until finalizes an...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/257.txt
523,The Orb,The Orb,derivative_international,"IN MEMORY:  The DEATH Of ELIAN KAREL, ONE YEAR AFTERWARDS",,2010/06/21,2010-06-21,ok,"ABILA, Kronos",259,POK|Government|Elian Karel|Abila,protest|business|security,1|3,"One year today a young man in the search of a more luminous future for its compatriots died in a cold, prison of cement. It was been useful only by the apathetic guards which had been charged to hold it while waiting for a research for the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/523.txt
604,Central Bulletin,Central Bulletin,primary_local,GOVERNMENT RESPONDS TO ANOTHER ROUND OF PROTESTS,,2010/06/21,2010-06-21,ok,"ABILA, Kronos",115,POK|Government|Abila,protest|security,3,Protesters aligned with the Protectors of Kronos (POK) activist group surrounded government buildings chanting and carry images of their so-called martyrs. Kronos government security forces in concert with Abila police suppressed the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Central Bulletin/604.txt
615,Athena Speaks,Athena Speaks,primary_local,THE GOVERNMENT ANSWERS ANOTHER ROUND OF THE PROTESTS,,2010/06/21,2010-06-21,ok,"ABILA, Kronos",185,POK|Government|Abila,protest|security,3,The protesters aligned with the guards of the buildings of government surrounded by group of activist of Kronos (POK) singing and carry images of their alleged martyrs. The forces of safety of government of Kronos in liaison with the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/615.txt
71,News Online Today,News Online Today,aggregator,GOVERNMENT RESPONDS TO ANOTHER ROUND OF PROTESTS,,2010/06/21,2010-06-21,ok,"ABILA, Kronos",40,POK|Government|Abila,protest|security,3,Protesters aligned with the Protectors of Kronos (POK) activist group surrounded government buildings chanting and carry images of their so-called martyrs. Kronos government security forces in concert with Abila police suppressed the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/71.txt
766,News Online Today,News Online Today,aggregator,POK Protest at Abila Police Headquarters,,2010/06/21,2010-06-21,ok,"ABILA, Kronos",78,POK|Abila,protest|security,3,"A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning. Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/766.txt
767,International News,International News,derivative_international,POK Protest at Abila Police Headquarters,,2010/06/21,2010-06-21,ok,"ABILA, Kronos",195,POK|Elian Karel|Abila,protest|security,3,"A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning. The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year. POK supporters...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/767.txt
581,The Truth,The Truth,derivative_international,Protest POK at the Headquarters of the police force Abila,,2010/06/22,2010-06-22,ok,"ABILA, Kronos",268,POK|Elian Karel|Abila,protest|security,3,"The guards were loved demonstration Kronos for Abila the morning the police headquarters yesterday. POK within memorialize their former LEADER, Elian Karel had collected himself, who died previous year to natural causes in prison. Chanted...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/581.txt
620,Worldwise,Worldwise,derivative_international,Protest of POK to the registered offices of police force of Abila,,2010/06/22,2010-06-22,ok,"ABILA, Kronos",291,POK|Elian Karel|Abila,protest|security,3,"Guards of the demonstration of Kronos were held in front of registered offices of police force of Abila yesterday morning. The POK had collected inside memorialize their former chief, Elian Karel, which died last year of the normal causes...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/620.txt
644,News Desk,News Desk,aggregator,THE GOVERNMENT ANSWERS TO ANOTHER ROUND OF PROTESTS,,2010/06/22,2010-06-22,ok,"ABILA, Kronos",163,POK|Government|Abila,protest|security,3,Protesters which at the guards of Kronos the activist group (of POK) is aimed surrounded government bldg. the chanting and carry pictures of their so-called martyrs. The strengths of the government security of Kronos in consultation...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/644.txt
670,The Guide,The Guide,derivative_international,Protest of POK in the headquarters of the police of Abila,,2010/06/22,2010-06-22,ok,"ABILA, Kronos",309,POK|Elian Karel|Abila,protest|security,3,"The protectors of the demonstration of Kronos were carried out in front of headquarters of the police of Abila yesterday in the morning. The POK had collected inside memorialize to their previous leader, Elian Karel, that died of natural...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/670.txt
691,The Explainer,The Explainer,derivative_international,THE GOVERNMENT RESPONDS TO ANOTHER REDONDO OF PROTESTS,,2010/06/22,2010-06-22,ok,"ABILA, Kronos",193,POK|Government|Abila,protest|security,3,The demonstrators aligned with the protectors of the buildings surrounded group by the government of the activist of Kronos (POK) that sang and take to supposed images of his martyrs. The forces of the security of government of Kronos in...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/691.txt
233,The Abila Post,The Abila Post,primary_local,PRESIDENT KAPELOU II ELECTED BY RECORD MARGIN,,2 October 2010,2010-10-02,ok,"ABILA, Kronos",130,Government|President Kapelou,,,President Dorel Kapelou II has won re-election with the largest margin ever in a Kronesian election. The people of Kronos have stood together and announced a bright new day with a resounding vote of confidence for the President. President...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/233.txt
244,Central Bulletin,Central Bulletin,primary_local,PRESIDENT KAPELOU II ELECTED BY RECORD MARGIN,,2010/10/03,2010-10-03,ok,"ABILA, Kronos",91,Government|President Kapelou,,,President Dorel Kapelou II has won re-election with the largest margin ever in a Kronesian election. President Kapelou II of the Democratic Party of Kronos captured 98.7% of the vote with Ren Touvi of the Organization of Business and...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Central Bulletin/244.txt
489,News Online Today,News Online Today,aggregator,PRESIDENT KAPELOU II ELECTED BY RECORD MARGIN,,2010/10/03,2010-10-03,ok,"ABILA, Kronos",54,Government|President Kapelou,,,"President Dorel Kapelou II has won re-election with the largest margin ever in a Kronesian election. With all the votes counted the President's Democratic Party of Kronos now holds 85 seats in the General Assembly, 13 for the Organization...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/489.txt
588,News Desk,News Desk,aggregator,PRESIDENT KAPELOU II THAT BY THE FORK OF THE REPORT ARE PREFERRED,,2010/10/03,2010-10-03,ok,"ABILA, Kronos",128,Government|President Kapelou,,,President Dorel Kapelou II re-election with the largest fork has ever won Kronesian in an election. People of Kronos have united themselves a clear new day with resounding voice of faith for the President and have announced. President...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/588.txt
382,The Explainer,The Explainer,derivative_international,PRESIDENT KAPELOU II CHOSE BY THE REGISTRY MARGIN,,2010/10/04,2010-10-04,ok,"ABILA, Kronos",148,Government|President Kapelou,,,President Dorel Kapelou II has gained the re-election with the greatest margin always of an election of Kronesian. The people of Kronos been have stopped together and have announced a new day shining with a vote resounding of the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/382.txt
601,Athena Speaks,Athena Speaks,primary_local,PRESIDENT KAPELOU II A ELECTED BY THE MARGIN RECORD,,2010/10/04,2010-10-04,ok,"ABILA, Kronos",125,Government|President Kapelou,,,President Dorel Kapelou II gained the re-election with the greatest margin never in an election of Kronesian. The people of Kronos were held together and announced a new day with a resounding voice of confidence for the president. The...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/601.txt
